,region_accueil,province_accueil,commune_accueil,province_depart,commune_depart,MASCULIN,FEMININ,annee_collecte,mois_num,total
10865,Hauts-bassins,Houet,Karangasso-vigue,Sanmatenga,Pensa,10,9,2022,5,19
10866,Hauts-bassins,Houet,Karangasso-vigue,Sanmatenga,Dablo,3,5,2022,5,8
10867,Hauts-bassins,Kenedougou,Djigouera,Loroum,Titao,4,1,2022,5,5
10868,Centre-est,Boulgou,Komtoega,Gnagna,Liptougou,7,12,2022,5,19
10869,Plateau central,Ganzourgou,Zam,Sanmatenga,Pissila,6,9,2022,5,15
10870,Boucle du mouhoun,Mouhoun,Dedougou,Soum,Pobe-mangao,4,3,2022,5,7
10871,Plateau central,Ganzourgou,Zorgho,Gnagna,Bilanga,4,5,2022,5,9
10872,Plateau central,Oubritenga,Zitenga,Bam,Zimtenga,6,6,2022,5,12
10873,Boucle du mouhoun,Kossi,Nouna,Kossi,Barani,1,7,2022,5,8
10874,Cascades,Comoe,Sideradougou,Loroum,Ouindigui,6,6,2022,5,12
10875,Cascades,Comoe,Sideradougou,Comoe,Mangodara,3,3,2022,5,6
10876,Plateau central,Ganzourgou,Boudry,Sanmatenga,Pissila,6,10,2022,5,16
10877,Centre-est,Koulpelogo,Yargatenga,Kompienga,Pama,2,1,2022,5,3
10878,Plateau central,Ganzourgou,Boudry,Sanmatenga,Barsalogho,2,10,2022,5,12
10879,Est,Tapoa,Diapaga,Tapoa,Partiaga,2,4,2022,5,6
10880,Est,Tapoa,Diapaga,Tapoa,Tansarga,4,7,2022,5,11
10881,Plateau central,Ganzourgou,Mogtedo,Gourma,Fada,2,1,2022,5,3
10882,Boucle du mouhoun,Kossi,Nouna,Kossi,Djibasso,9,13,2022,5,22
10883,Centre-est,Kouritenga,Pouytenga,Gnagna,Liptougou,3,7,2022,5,10
10884,Centre-est,Kouritenga,Pouytenga,Boulgou,Bittou,4,7,2022,5,11
10885,Centre-est,Kouritenga,Pouytenga,Yagha,Mansila,8,11,2022,5,19
10886,Centre-est,Kouritenga,Pouytenga,Sanmatenga,Pensa,2,7,2022,5,9
10887,Centre-est,Boulgou,Zabre,Sanmatenga,Pensa,27,18,2022,5,45
10888,Cascades,Comoe,Sideradougou,Sanmatenga,Namissigma,5,4,2022,5,9
10889,Hauts-bassins,Houet,Karangasso-vigue,Loroum,Ouindigui,4,5,2022,5,9
10890,Hauts-bassins,Houet,Karangasso-vigue,Soum,Pobe-mangao,6,6,2022,5,12
10891,Centre-est,Boulgou,Bittou,Sanmatenga,Barsalogho,5,7,2022,5,12
10892,Hauts-bassins,Houet,Karangasso-vigue,Soum,Tongomayel,1,2,2022,5,3
10893,Hauts-bassins,Houet,Karangasso-vigue,Soum,Arbinda,4,1,2022,5,5
10894,Hauts-bassins,Houet,Karangasso-vigue,Sanmatenga,Namissigma,3,5,2022,5,8
10895,Cascades,Comoe,Beregadougou,Yatenga,Ouahigouya,2,2,2022,5,4
10896,Hauts-bassins,Houet,Karangasso-vigue,Soum,Koutougou,2,3,2022,5,5
10897,Centre-est,Boulgou,Zabre,Namentenga,Boulsa,4,3,2022,5,7
10898,Centre-est,Kouritenga,Pouytenga,Gnagna,Bilanga,1,1,2022,5,2
10899,Plateau central,Oubritenga,Zitenga,Soum,Pobe-mangao,4,9,2022,5,13
10900,Hauts-bassins,Tuy,Hounde,Yatenga,Barga,2,3,2022,5,5
10901,Hauts-bassins,Kenedougou,Kourouma,Sanmatenga,Pissila,3,7,2022,5,10
10902,Nord,Zondoma,Boussou,Yatenga,Barga,8,10,2022,5,18
10903,Nord,Zondoma,Boussou,Loroum,Titao,14,13,2022,5,27
10904,Nord,Zondoma,Boussou,Yatenga,Namissiguima,13,8,2022,5,21
10905,Cascades,Comoe,Beregadougou,Soum,Djibo,4,3,2022,5,7
10906,Cascades,Comoe,Beregadougou,Passore,Arbole,3,2,2022,5,5
10907,Hauts-bassins,Houet,Bobo-dioulasso,Gourma,Matiacoali,2,2,2022,5,4
10908,Centre-est,Kouritenga,Pouytenga,Yagha,Solhan,6,7,2022,5,13
10909,Hauts-bassins,Tuy,Bekuy,Bam,Bourzanga,27,18,2022,5,45
10910,Hauts-bassins,Tuy,Bekuy,Loroum,Ouindigui,11,19,2022,5,30
10911,Hauts-bassins,Houet,Satiri,Poni,Kampti,4,9,2022,5,13
10912,Hauts-bassins,Houet,Satiri,Yatenga,Kalsaka,9,4,2022,5,13
10913,Hauts-bassins,Houet,Satiri,Sissili,Leo,4,3,2022,5,7
10914,Hauts-bassins,Houet,Satiri,Yatenga,Ouahigouya,4,2,2022,5,6
10915,Hauts-bassins,Houet,Satiri,Mouhoun,Douroula,3,2,2022,5,5
10916,Cascades,Comoe,Niangoloko,Sourou,Toeni,8,7,2022,5,15
10917,Hauts-bassins,Houet,Peni,Loroum,Titao,17,12,2022,5,29
10918,Hauts-bassins,Houet,Peni,Comoe,Mangodara,9,9,2022,5,18
10919,Hauts-bassins,Houet,Peni,Oudalan,Gorom-gorom,4,3,2022,5,7
10920,Plateau central,Oubritenga,Nagreongo,Sanmatenga,Barsalogho,7,5,2022,5,12
10921,Plateau central,Oubritenga,Ziniare,Oudalan,Oursi,15,7,2022,5,22
10922,Plateau central,Oubritenga,Ziniare,Sanmatenga,Mane,7,11,2022,5,18
10923,Hauts-bassins,Houet,Karangasso-sambla,Bam,Kongoussi,4,9,2022,5,13
10924,Plateau central,Oubritenga,Zitenga,Comoe,Niangoloko,21,16,2022,6,37
10925,Centre-est,Boulgou,Zabre,Soum,Arbinda,9,8,2022,6,17
10926,Est,Tapoa,Partiaga,Kompienga,Madjoari,26,22,2022,6,48
10927,Est,Tapoa,Partiaga,Tapoa,Kantchari,8,3,2022,6,11
10928,Hauts-bassins,Houet,Karangasso-vigue,Soum,Kelbo,8,6,2022,6,14
10929,Boucle du mouhoun,Sourou,Tougan,Sourou,Gomboro,4,5,2022,6,9
10930,Hauts-bassins,Houet,Karangasso-vigue,Comoe,Mangodara,2,4,2022,6,6
10931,Hauts-bassins,Houet,Karangasso-vigue,Bam,Zimtenga,3,2,2022,6,5
10932,Hauts-bassins,Houet,Karangasso-vigue,Sanmatenga,Pensa,14,13,2022,6,27
10933,Hauts-bassins,Houet,Bobo-dioulasso,Sanmatenga,Dablo,2,5,2022,6,7
10934,Centre-est,Koulpelogo,Soudougui,Koulpelogo,Soudougui,3,2,2022,6,5
10935,Hauts-bassins,Houet,Bobo-dioulasso,Kossi,Barani,3,3,2022,6,6
10936,Nord,Passore,Bagare,Comoe,Mangodara,2,2,2022,6,4
10937,Boucle du mouhoun,Banwa,Balave,Loroum,Titao,2,5,2022,6,7
10938,Centre-est,Kouritenga,Pouytenga,Sanmatenga,Barsalogho,2,2,2022,6,4
10939,Centre-est,Koulpelogo,Soudougui,Kompienga,Pama,7,4,2022,6,11
10940,Hauts-bassins,Houet,Dande,Soum,Kelbo,7,3,2022,6,10
10941,Hauts-bassins,Houet,Karangasso-vigue,Soum,Tongomayel,3,2,2022,6,5
10942,Hauts-bassins,Tuy,Founzan,Sanmatenga,Barsalogho,8,9,2022,6,17
10943,Centre-est,Kouritenga,Pouytenga,Gnagna,Piela,1,3,2022,6,4
10944,Centre-est,Boulgou,Zabre,Sanmatenga,Dablo,2,1,2022,6,3
10945,Centre-est,Boulgou,Zabre,Soum,Kelbo,7,2,2022,6,9
10946,Centre-est,Kouritenga,Koupela,Kompienga,Madjoari,3,9,2022,6,12
10947,Est,Tapoa,Diapaga,Tapoa,Kantchari,9,9,2022,6,18
10948,Boucle du mouhoun,Banwa,Solenzo,Comoe,Mangodara,2,8,2022,6,10
10949,Est,Tapoa,Namounou,Tapoa,Tansarga,2,1,2022,6,3
10950,Boucle du mouhoun,Kossi,Nouna,Kossi,Bourasso,8,6,2022,6,14
10951,Cascades,Comoe,Sideradougou,Sanmatenga,Barsalogho,13,10,2022,6,23
10952,Plateau central,Ganzourgou,Salogo,Namentenga,Tougouri,5,3,2022,6,8
10953,Plateau central,Ganzourgou,Salogo,Gourma,Fada,4,11,2022,6,15
10954,Boucle du mouhoun,Bale,Poura,Oubritenga,Nagreongo,3,2,2022,6,5
10955,Cascades,Comoe,Niangoloko,Bam,Bourzanga,14,15,2022,6,29
10956,Centre-est,Boulgou,Bittou,Gourma,Fada,8,13,2022,6,21
10957,Hauts-bassins,Kenedougou,Djigouera,Comoe,Mangodara,10,8,2022,6,18
10958,Centre-est,Boulgou,Bittou,Soum,Kelbo,2,4,2022,6,6
10959,Centre-est,Boulgou,Bittou,Namentenga,Boulsa,2,5,2022,6,7
10960,Hauts-bassins,Kenedougou,Djigouera,Sanmatenga,Barsalogho,5,10,2022,6,15
10961,Plateau central,Ganzourgou,Mogtedo,Seno,Gorgadji,16,14,2022,6,30
10962,Hauts-bassins,Kenedougou,Djigouera,Sourou,Toeni,1,1,2022,6,2
10963,Centre-est,Koulpelogo,Ouargaye,Kompienga,Kompienga,2,6,2022,6,8
10964,Centre-est,Boulgou,Bittou,Koulpelogo,Comin-yanga,4,3,2022,6,7
10965,Boucle du mouhoun,Bale,Siby,Loroum,Titao,5,5,2022,6,10
10966,Boucle du mouhoun,Bale,Siby,Sanmatenga,Barsalogho,4,2,2022,6,6
10967,Centre-est,Kouritenga,Pouytenga,Sanmatenga,Pissila,1,1,2022,6,2
10968,Centre-est,Kouritenga,Andemtenga,Yagha,Mansila,6,5,2022,6,11
10969,Centre-est,Kouritenga,Andemtenga,Gourma,Fada,3,3,2022,6,6
10970,Centre-est,Koulpelogo,Sangha,Koulpelogo,Soudougui,5,8,2022,6,13
10971,Hauts-bassins,Houet,Karangasso-sambla,Loroum,Ouindigui,8,2,2022,6,10
10972,Centre-est,Boulgou,Bittou,Komondjari,Gayeri,6,6,2022,6,12
10973,Centre-est,Boulgou,Bittou,Gourma,Matiacoali,5,3,2022,6,8
10974,Est,Tapoa,Diapaga,Tapoa,Partiaga,8,10,2022,6,18
10975,Hauts-bassins,Houet,Bama,Sanmatenga,Barsalogho,3,7,2022,6,10
10976,Hauts-bassins,Houet,Karangasso-vigue,Loroum,Ouindigui,7,6,2022,6,13
10977,Plateau central,Ganzourgou,Zam,Oudalan,Oursi,10,10,2022,6,20
10978,Plateau central,Ganzourgou,Zam,Sanmatenga,Korsimoro,7,5,2022,6,12
10979,Plateau central,Ganzourgou,Zam,Soum,Arbinda,8,6,2022,6,14
10980,Boucle du mouhoun,Bale,Boromo,Loroum,Solle,2,5,2022,6,7
10981,Plateau central,Ganzourgou,Zam,Namentenga,Bouroum,7,7,2022,6,14
10982,Hauts-bassins,Houet,Karangasso-vigue,Soum,Arbinda,4,6,2022,6,10
10983,Est,Gourma,Matiacoali,Gourma,Matiacoali,2,1,2022,6,3
10984,Boucle du mouhoun,Banwa,Solenzo,Yatenga,Namissiguima,6,2,2022,6,8
10985,Boucle du mouhoun,Banwa,Sanaba,Kossi,Barani,3,1,2022,6,4
10986,Boucle du mouhoun,Banwa,Solenzo,Kossi,Kombori,0,1,2022,6,1
10987,Boucle du mouhoun,Banwa,Solenzo,Kossi,Kombori,30,23,2022,7,53
10988,Centre-est,Boulgou,Zabre,Sanmatenga,Barsalogho,6,3,2022,7,9
10989,Plateau central,Oubritenga,Zitenga,Sanmatenga,Kaya,26,18,2022,7,44
10990,Plateau central,Oubritenga,Zitenga,Soum,Arbinda,7,12,2022,7,19
10991,Plateau central,Oubritenga,Zitenga,Bam,Bourzanga,12,12,2022,7,24
10992,Est,Tapoa,Partiaga,Tapoa,Partiaga,145,137,2022,7,282
10993,Est,Tapoa,Partiaga,Gourma,Matiacoali,4,2,2022,7,6
10994,Hauts-bassins,Tuy,Koumbia,Namentenga,Bouroum,6,9,2022,7,15
10995,Plateau central,Ganzourgou,Boudry,Poni,Gaoua,2,5,2022,7,7
10996,Hauts-bassins,Houet,Bobo-dioulasso,Yatenga,Namissiguima,6,6,2022,7,12
10997,Boucle du mouhoun,Banwa,Solenzo,Banwa,Sami,5,5,2022,7,10
10998,Boucle du mouhoun,Banwa,Solenzo,Soum,Baraboule,2,3,2022,7,5
10999,Hauts-bassins,Houet,Karangasso-vigue,Loroum,Banh,2,4,2022,7,6
11000,Hauts-bassins,Houet,Karangasso-vigue,Loroum,Ouindigui,4,5,2022,7,9
11001,Hauts-bassins,Houet,Karangasso-vigue,Soum,Djibo,4,4,2022,7,8
11002,Hauts-bassins,Tuy,Koumbia,Soum,Baraboule,11,6,2022,7,17
11003,Boucle du mouhoun,Banwa,Solenzo,Loroum,Ouindigui,5,6,2022,7,11
11004,Hauts-bassins,Tuy,Koumbia,Loroum,Ouindigui,3,1,2022,7,4
11005,Nord,Passore,Arbole,Loroum,Titao,29,7,2022,7,36
11006,Plateau central,Oubritenga,Nagreongo,Gourma,Fada ngourma,4,2,2022,7,6
11007,Centre-est,Kouritenga,Pouytenga,Boulgou,Bittou,6,10,2022,7,16
11008,Hauts-bassins,Tuy,Koumbia,Bam,Bourzanga,48,32,2022,7,80
11009,Boucle du mouhoun,Banwa,Solenzo,Poni,Gaoua,2,4,2022,7,6
11010,Plateau central,Ganzourgou,Boudry,Yagha,Sebba,33,35,2022,7,68
11011,Plateau central,Ganzourgou,Mogtedo,Sanmatenga,Namissigma,14,18,2022,7,32
11012,Plateau central,Ganzourgou,Mogtedo,Sanmatenga,Dablo,30,24,2022,7,54
11013,Plateau central,Ganzourgou,Mogtedo,Gourma,Fada,2,3,2022,7,5
11014,Plateau central,Ganzourgou,Mogtedo,Seno,Gorgadji,2,4,2022,7,6
11015,Plateau central,Ganzourgou,Mogtedo,Gourma,Matiacoali,8,5,2022,7,13
11016,Plateau central,Ganzourgou,Mogtedo,Sanmatenga,Pissila,2,5,2022,7,7
11017,Boucle du mouhoun,Banwa,Balave,Kossi,Nouna,1,1,2022,7,2
11018,Plateau central,Ganzourgou,Mogtedo,Sanmatenga,Kaya,4,1,2022,7,5
11019,Plateau central,Ganzourgou,Mogtedo,Namentenga,Bouroum,0,3,2022,7,3
11020,Boucle du mouhoun,Kossi,Nouna,Sourou,Tougan,4,3,2022,7,7
11021,Boucle du mouhoun,Bale,Siby,Seno,Dori,4,8,2022,7,12
11022,Boucle du mouhoun,Bale,Siby,Sanmatenga,Dablo,43,51,2022,7,94
11023,Boucle du mouhoun,Bale,Siby,Soum,Tongomayel,27,23,2022,7,50
11024,Boucle du mouhoun,Bale,Siby,Sissili,Leo,3,1,2022,7,4
11025,Boucle du mouhoun,Bale,Siby,Soum,Arbinda,53,58,2022,7,111
11026,Plateau central,Oubritenga,Ziniare,Oudalan,Tin-akoff,4,9,2022,7,13
11027,Est,Tapoa,Partiaga,Kompienga,Madjoari,1,2,2022,7,3
11028,Hauts-bassins,Kenedougou,Kourinion,Kossi,Bourasso,9,8,2022,7,17
11029,Boucle du mouhoun,Banwa,Solenzo,Soum,Nassoumbou,3,4,2022,7,7
11030,Boucle du mouhoun,Banwa,Solenzo,Bam,Kongoussi,2,4,2022,7,6
11031,Cascades,Comoe,Sideradougou,Sanmatenga,Namissigma,12,19,2022,7,31
11032,Plateau central,Ganzourgou,Boudry,Gourma,Yamba,7,4,2022,7,11
11033,Hauts-bassins,Houet,Karangasso-vigue,Comoe,Mangodara,2,6,2022,7,8
11034,Hauts-bassins,Houet,Karangasso-vigue,Loroum,Solle,3,3,2022,7,6
11035,Hauts-bassins,Kenedougou,Kayan,Bam,Kongoussi,0,2,2022,7,2
11036,Plateau central,Oubritenga,Nagreongo,Gourma,Fada,2,3,2022,7,5
11037,Boucle du mouhoun,Mouhoun,Dedougou,Kossi,Djibasso,9,7,2022,7,16
11038,Cascades,Comoe,Sideradougou,Loroum,Solle,3,2,2022,7,5
11039,Boucle du mouhoun,Mouhoun,Dedougou,Kossi,Sono,3,3,2022,7,6
11040,Cascades,Comoe,Ouo,Loroum,Ouindigui,5,4,2022,7,9
11041,Hauts-bassins,Houet,Bama,Loroum,Ouindigui,5,12,2022,7,17
11042,Boucle du mouhoun,Bale,Siby,Soum,Pobe-mangao,4,10,2022,7,14
11043,Boucle du mouhoun,Bale,Siby,Yatenga,Ouahigouya,6,7,2022,7,13
11044,Boucle du mouhoun,Bale,Siby,Kompienga,Pama,16,23,2022,7,39
11045,Boucle du mouhoun,Bale,Siby,Sanmatenga,Pissila,6,7,2022,7,13
11046,Plateau central,Oubritenga,Ziniare,Comoe,Mangodara,3,4,2022,7,7
11047,Boucle du mouhoun,Bale,Siby,Loroum,Ouindigui,12,11,2022,7,23
11048,Boucle du mouhoun,Bale,Poura,Loroum,Titao,8,8,2022,7,16
11049,Boucle du mouhoun,Bale,Siby,Sanmatenga,Pensa,24,30,2022,7,54
11050,Hauts-bassins,Kenedougou,Djigouera,Soum,Pobe-mangao,1,3,2022,7,4
11051,Centre-est,Kouritenga,Tensobentenga,Gourma,Fada,5,5,2022,7,10
11052,Boucle du mouhoun,Bale,Siby,Komondjari,Bartiebougou,4,2,2022,7,6
11053,Boucle du mouhoun,Bale,Siby,Sanmatenga,Namissigma,3,3,2022,7,6
11054,Boucle du mouhoun,Bale,Siby,Loroum,Solle,3,3,2022,7,6
11055,Boucle du mouhoun,Bale,Siby,Sanmatenga,Korsimoro,4,1,2022,7,5
11056,Hauts-bassins,Kenedougou,Djigouera,Comoe,Mangodara,2,2,2022,7,4
11057,Plateau central,Oubritenga,Ziniare,Oudalan,Oursi,7,6,2022,7,13
11058,Boucle du mouhoun,Bale,Siby,Comoe,Mangodara,2,2,2022,7,4
11059,Boucle du mouhoun,Bale,Siby,Seno,Bani,2,2,2022,7,4
11060,Est,Gourma,Diabo,Kompienga,Pama,11,8,2022,7,19
11061,Hauts-bassins,Tuy,Koumbia,Soum,Pobe-mangao,3,4,2022,7,7
11062,Hauts-bassins,Kenedougou,Kourouma,Sanmatenga,Barsalogho,4,2,2022,7,6
11063,Hauts-bassins,Kenedougou,Kourouma,Soum,Kelbo,3,2,2022,7,5
11064,Hauts-bassins,Tuy,Koumbia,Sanmatenga,Barsalogho,9,15,2022,7,24
11065,Hauts-bassins,Houet,Peni,Sanmatenga,Namissigma,3,2,2022,7,5
11066,Centre-est,Kouritenga,Yargo,Yagha,Mansila,1,3,2022,7,4
11067,Est,Tapoa,Diapaga,Tapoa,Partiaga,20,12,2022,7,32
11068,Hauts-bassins,Kenedougou,Orodara,Sourou,Kiembara,2,1,2022,7,3
11069,Plateau central,Oubritenga,Ziniare,Bam,Nassere,3,3,2022,7,6
11070,Centre-est,Kouritenga,Pouytenga,Soum,Arbinda,1,2,2022,7,3
11071,Plateau central,Ganzourgou,Zorgho,Soum,Pobe-mangao,2,1,2022,7,3
11072,Boucle du mouhoun,Bale,Boromo,Kossi,Bomborokuy,3,1,2022,7,4
11073,Centre-est,Kouritenga,Andemtenga,Tapoa,Namounou,1,5,2022,7,6
11074,Centre-est,Kouritenga,Andemtenga,Komondjari,Gayeri,4,3,2022,7,7
11075,Centre-est,Kouritenga,Pouytenga,Gourma,Matiacoali,1,2,2022,7,3
11076,Centre-est,Kouritenga,Koupela,Kompienga,Kompienga,7,7,2022,7,14
11077,Boucle du mouhoun,Bale,Siby,Soum,Baraboule,23,25,2022,7,48
11078,Boucle du mouhoun,Bale,Siby,Soum,Nassoumbou,13,15,2022,7,28
11079,Boucle du mouhoun,Bale,Boromo,Comoe,Mangodara,2,4,2022,7,6
11080,Centre-est,Kouritenga,Koupela,Gourma,Diapangou,6,1,2022,7,7
11081,Centre-est,Kouritenga,Koupela,Gnagna,Bilanga,3,2,2022,7,5
11082,Plateau central,Ganzourgou,Meguet,Kompienga,Pama,4,2,2022,7,6
11083,Centre-est,Kouritenga,Koupela,Bam,Nassere,1,1,2022,7,2
11084,Boucle du mouhoun,Bale,Poura,Sanmatenga,Kaya,12,10,2022,7,22
11085,Centre-est,Kouritenga,Pouytenga,Mouhoun,Douroula,4,2,2022,7,6
11086,Cascades,Comoe,Niangoloko,Soum,Kelbo,3,1,2022,7,4
11087,Boucle du mouhoun,Banwa,Sanaba,Loroum,Titao,7,4,2022,7,11
11088,Centre-est,Boulgou,Niaogo,Kompienga,Kompienga,1,4,2022,7,5
11089,Cascades,Comoe,Niangoloko,Bam,Bourzanga,7,7,2022,7,14
11090,Boucle du mouhoun,Bale,Poura,Soum,Pobe-mangao,3,3,2022,7,6
11091,Boucle du mouhoun,Bale,Boromo,Soum,Diguel,5,2,2022,7,7
11092,Plateau central,Oubritenga,Nagreongo,Comoe,Niangoloko,3,3,2022,7,6
11093,Centre-est,Kouritenga,Andemtenga,Boulgou,Bittou,3,2,2022,7,5
11094,Centre-est,Kouritenga,Pouytenga,Namentenga,Bouroum,1,3,2022,7,4
11095,Plateau central,Oubritenga,Nagreongo,Yatenga,Koumbri,2,2,2022,7,4
11096,Plateau central,Oubritenga,Nagreongo,Komondjari,Gayeri,2,1,2022,7,3
11097,Plateau central,Oubritenga,Nagreongo,Namentenga,Tougouri,1,3,2022,7,4
11098,Cascades,Comoe,Niangoloko,Sanmatenga,Kaya,6,1,2022,7,7
11099,Boucle du mouhoun,Bale,Siby,Zondoma,Tougo,3,5,2022,7,8
11100,Hauts-bassins,Houet,Karangasso-vigue,Soum,Kelbo,28,37,2022,7,65
11101,Nord,Passore,Arbole,Yatenga,Seguenega,6,5,2022,7,11
11102,Hauts-bassins,Houet,Karangasso-vigue,Bam,Kongoussi,8,6,2022,7,14
11103,Hauts-bassins,Houet,Karangasso-vigue,Bam,Zimtenga,11,7,2022,7,18
11104,Plateau central,Oubritenga,Nagreongo,Namentenga,Yalgo,2,2,2022,7,4
11105,Boucle du mouhoun,Bale,Siby,Namentenga,Tougouri,3,4,2022,7,7
11106,Boucle du mouhoun,Bale,Siby,Yatenga,Namissiguima,6,4,2022,7,10
11107,Cascades,Comoe,Niangoloko,Soum,Arbinda,3,1,2022,7,4
11108,Plateau central,Ganzourgou,Mogtedo,Namentenga,Boulsa,2,3,2022,8,5
11109,Plateau central,Ganzourgou,Boudry,Sanmatenga,Namissigma,2,10,2022,8,12
11110,Plateau central,Ganzourgou,Boudry,Bam,Bourzanga,12,15,2022,8,27
11111,Plateau central,Oubritenga,Nagreongo,Tapoa,Kantchari,3,4,2022,8,7
11112,Boucle du mouhoun,Sourou,Tougan,Mouhoun,Douroula,10,6,2022,8,16
11113,Plateau central,Ganzourgou,Mogtedo,Koulpelogo,Ouargaye,7,6,2022,8,13
11114,Plateau central,Ganzourgou,Boudry,Bam,Kongoussi,4,2,2022,8,6
11115,Hauts-bassins,Houet,Bobo-dioulasso,Seno,Seytenga,4,1,2022,8,5
11116,Centre-est,Kouritenga,Pouytenga,Gourma,Matiacoali,1,4,2022,8,5
11117,Centre-est,Kouritenga,Pouytenga,Koulpelogo,Soudougui,1,4,2022,8,5
11118,Centre-est,Kouritenga,Tensobentenga,Gourma,Fada,10,6,2022,8,16
11119,Centre-est,Kouritenga,Pouytenga,Soum,Kelbo,4,3,2022,8,7
11120,Hauts-bassins,Houet,Bobo-dioulasso,Yatenga,Oula,2,2,2022,8,4
11121,Plateau central,Oubritenga,Nagreongo,Namentenga,Boala,3,1,2022,8,4
11122,Centre-est,Boulgou,Bane,Sissili,Bieha,9,7,2022,8,16
11123,Nord,Passore,Arbole,Loroum,Titao,6,9,2022,8,15
11124,Hauts-bassins,Tuy,Bereba,Sanmatenga,Dablo,11,11,2022,8,22
11125,Plateau central,Oubritenga,Nagreongo,Bam,Zimtenga,6,6,2022,8,12
11126,Plateau central,Oubritenga,Nagreongo,Bam,Bourzanga,25,34,2022,8,59
11127,Plateau central,Oubritenga,Nagreongo,Namentenga,Boulsa,2,3,2022,8,5
11128,Centre-est,Kouritenga,Yargo,Kompienga,Kompienga,2,3,2022,8,5
11129,Boucle du mouhoun,Kossi,Nouna,Kossi,Nouna,27,20,2022,8,47
11130,Centre-est,Kouritenga,Koupela,Komondjari,Foutouri,3,2,2022,8,5
11131,Est,Tapoa,Diapaga,Tapoa,Diapaga,6,9,2022,8,15
11132,Hauts-bassins,Houet,Bobo-dioulasso,Yatenga,Namissiguima,3,5,2022,8,8
11133,Hauts-bassins,Tuy,Koumbia,Yatenga,Seguenega,16,15,2022,8,31
11134,Nord,Passore,Arbole,Yatenga,Seguenega,2,2,2022,8,4
11135,Hauts-bassins,Houet,Karangasso-vigue,Soum,Pobe-mangao,9,15,2022,8,24
11136,Centre-est,Koulpelogo,Sangha,Koulpelogo,Soudougui,1,2,2022,8,3
11137,Boucle du mouhoun,Bale,Siby,Sanmatenga,Boussouma,4,7,2022,8,11
11138,Hauts-bassins,Tuy,Koumbia,Namentenga,Bouroum,5,10,2022,8,15
11139,Boucle du mouhoun,Bale,Siby,Sanmatenga,Barsalogho,17,24,2022,8,41
11140,Boucle du mouhoun,Bale,Siby,Seno,Gorgadji,6,5,2022,8,11
11141,Boucle du mouhoun,Bale,Siby,Loroum,Titao,8,16,2022,8,24
11142,Hauts-bassins,Tuy,Koumbia,Loroum,Ouindigui,36,36,2022,8,72
11143,Boucle du mouhoun,Bale,Siby,Soum,Arbinda,16,16,2022,8,32
11144,Hauts-bassins,Houet,Bama,Loroum,Titao,10,8,2022,8,18
11145,Plateau central,Oubritenga,Nagreongo,Sanmatenga,Namissigma,3,9,2022,8,12
11146,Plateau central,Oubritenga,Dapelogo,Bam,Rollo,4,5,2022,8,9
11147,Plateau central,Ganzourgou,Kogo,Sanmatenga,Pissila,7,6,2022,8,13
11148,Plateau central,Ganzourgou,Mogtedo,Sanmatenga,Dablo,2,4,2022,8,6
11149,Est,Tapoa,Diapaga,Tapoa,Tansarga,9,8,2022,8,17
11150,Centre-est,Boulgou,Bane,Koulpelogo,Comin-yanga,2,3,2022,8,5
11151,Plateau central,Ganzourgou,Mogtedo,Comoe,Mangodara,1,3,2022,8,4
11152,Hauts-bassins,Houet,Karangasso-vigue,Soum,Kelbo,9,9,2022,8,18
11153,Plateau central,Ganzourgou,Mogtedo,Gourma,Fada,19,34,2022,8,53
11154,Boucle du mouhoun,Bale,Poura,Sanmatenga,Pissila,3,7,2022,8,10
11155,Hauts-bassins,Houet,Karangasso-vigue,Comoe,Mangodara,3,4,2022,8,7
11156,Plateau central,Oubritenga,Nagreongo,Soum,Nassoumbou,4,5,2022,8,9
11157,Centre-est,Boulgou,Bittou,Koulpelogo,Ouargaye,5,7,2022,8,12
11158,Cascades,Comoe,Beregadougou,Sourou,Toeni,4,4,2022,8,8
11159,Hauts-bassins,Houet,Bobo-dioulasso,Soum,Djibo,27,33,2022,8,60
11160,Boucle du mouhoun,Bale,Poura,Loroum,Ouindigui,7,17,2022,8,24
11161,Centre-est,Kouritenga,Pouytenga,Yagha,Sebba,2,1,2022,8,3
11162,Centre-est,Koulpelogo,Soudougui,Kompienga,Kompienga,5,14,2022,8,19
11163,Hauts-bassins,Kenedougou,Orodara,Sourou,Gomboro,4,5,2022,8,9
11164,Plateau central,Ganzourgou,Mogtedo,Boulgou,Bittou,1,1,2022,8,2
11165,Plateau central,Ganzourgou,Meguet,Komondjari,Foutouri,7,5,2022,8,12
11166,Boucle du mouhoun,Bale,Boromo,Soum,Diguel,2,1,2022,8,3
11167,Plateau central,Oubritenga,Ziniare,Namentenga,Bouroum,3,1,2022,8,4
11168,Plateau central,Oubritenga,Nagreongo,Tapoa,Diapaga,1,2,2022,8,3
11169,Cascades,Comoe,Ouo,Yatenga,Barga,4,2,2022,8,6
11170,Plateau central,Oubritenga,Nagreongo,Namentenga,Tougouri,3,4,2022,8,7
11171,Plateau central,Oubritenga,Nagreongo,Komondjari,Gayeri,4,3,2022,8,7
11172,Centre-est,Kouritenga,Dialgaye,Gourma,Fada,1,3,2022,8,4
11173,Plateau central,Ganzourgou,Boudry,Gourma,Fada,4,3,2022,8,7
11174,Hauts-bassins,Houet,Dande,Komondjari,Gayeri,4,4,2022,8,8
